date,id,category_id,sales,views,price_cost,price_retail
2023-02-03,4,1,1,48,18940,22800
2023-02-04,4,1,0,64,18940,22800
2023-02-05,4,1,0,89,18940,22800
2023-02-06,4,1,0,99,18940,22800
2023-02-07,4,1,0,77,18940,22800
2023-02-08,4,1,2,80,17925,22800
2023-02-09,4,1,0,76,17925,22800
2023-02-10,4,1,0,83,17925,22800
2023-02-11,4,1,1,84,17925,22800
2023-02-12,4,1,0,84,17925,22800
2023-02-13,4,1,0,79,16911,22800
2023-02-14,4,1,0,96,16911,22800
2023-02-15,4,1,0,60,16910,22800
2023-02-16,4,1,0,256,16910,22800
2023-02-17,4,1,0,267,16910,22800
2023-02-18,4,1,0,322,16910,22800
2023-02-19,4,1,1,249,16910,22800
2023-02-20,4,1,1,346,16910,22800
2023-02-21,4,1,0,220,16910,22800
2023-02-22,4,1,2,250,16910,22800
2023-02-23,4,1,1,192,16910,22800
2023-02-24,4,1,1,86,16910,22800
2023-02-25,4,1,3,296,16910,22800
2023-02-26,4,1,0,74,16910,22800
2023-02-27,4,1,1,84,16910,22800
2023-02-28,4,1,0,58,16910,22800
2023-03-01,4,1,1,79,16911,22800
2023-03-02,4,1,0,239,16911,22800
2023-03-03,4,1,0,66,16911,22800
2023-03-04,4,1,0,71,16911,22800
2023-03-05,4,1,0,76,16911,22800
2023-03-06,4,1,3,82,16911,22800
2023-03-07,4,1,1,55,16911,22800
2023-03-08,4,1,0,67,16911,22800
2023-03-09,4,1,0,103,16910,22800
2023-03-10,4,1,0,70,16910,22800
2023-03-11,4,1,0,87,16910,22800
2023-03-12,4,1,0,81,16910,22800
2023-03-13,4,1,0,101,16910,22800
2023-03-14,4,1,1,528,16910,22800
2023-03-15,4,1,0,485,16910,22800
2023-03-16,4,1,0,313,16910,22800
2023-03-17,4,1,0,242,16910,22800
2023-03-18,4,1,1,280,16910,22800
2023-03-19,4,1,0,330,16910,22800
2023-03-20,4,1,1,308,16910,22800
2023-03-21,4,1,0,66,16910,22800
2023-03-22,4,1,0,67,16910,22800
2023-03-23,4,1,1,240,16910,22800
2023-03-24,4,1,0,221,16910,22800
2023-03-25,4,1,1,227,16910,22800
2023-03-26,4,1,2,85,16910,22800
2023-03-27,4,1,0,326,16910,22800
2023-03-28,4,1,1,277,16910,22800
2023-03-29,4,1,0,302,16910,22800
2023-03-30,4,1,0,264,16910,22800
2023-03-31,4,1,0,272,16910,22800
2023-04-01,4,1,0,330,16910,22800
2023-04-02,4,1,0,363,16910,22800
2023-04-03,4,1,0,322,16910,22800
2023-04-04,4,1,0,221,16910,22800
2023-04-05,4,1,1,192,16910,22800
2023-04-06,4,1,2,204,16910,22800
2023-04-07,4,1,0,198,16910,22800
2023-04-08,4,1,0,157,16910,22800
2023-04-09,4,1,1,32,16910,22800
2023-04-10,4,1,3,49,16910,22800
2023-04-11,4,1,0,50,16910,22800
2023-04-12,4,1,1,36,16910,22800
2023-04-13,4,1,0,33,16910,22800
2023-04-14,4,1,0,45,16910,22800
2023-04-15,4,1,0,26,16910,22800
2023-04-16,4,1,0,53,16910,22800
2023-04-17,4,1,1,52,16911,22800
2023-04-18,4,1,0,213,16911,22800
2023-04-19,4,1,0,221,16911,22800
2023-04-20,4,1,0,245,16911,22800
2023-04-21,4,1,1,176,16910,22800
2023-04-22,4,1,0,200,16910,22800
2023-04-23,4,1,0,208,16910,22800
2023-04-24,4,1,0,217,16910,22800
2023-04-25,4,1,1,257,16910,22800
2023-04-26,4,1,0,269,16911,22800
2023-04-27,4,1,0,232,16911,22800
2023-04-28,4,1,0,167,16911,22800
2023-04-29,4,1,0,132,16911,22800
2023-04-30,4,1,0,145,16911,22800
2023-05-01,4,1,0,167,16911,22800
2023-05-02,4,1,0,139,16911,22800
2023-05-03,4,1,0,129,16911,22800
2023-05-04,4,1,1,132,16911,22800
2023-05-05,4,1,0,97,16911,22800
2023-05-06,4,1,0,42,16911,22800
2023-05-07,4,1,0,97,16911,22800
2023-05-08,4,1,0,121,16911,22800
2023-05-09,4,1,1,106,16911,22800
2023-05-10,4,1,0,52,16911,22800
2023-05-11,4,1,0,131,16911,22800
2023-05-12,4,1,0,157,16911,22800
2023-05-13,4,1,0,96,16911,22800
2023-05-14,4,1,0,108,16911,22800
2023-05-15,4,1,0,102,16911,22800
2023-05-16,4,1,1,114,16911,22800
2023-05-17,4,1,0,135,16911,22800
2023-05-18,4,1,1,98,16911,22800
2023-05-19,4,1,0,0,16911,22800
2023-05-20,4,1,0,25,16911,22800
2023-05-21,4,1,0,50,16911,22800
2023-05-22,4,1,0,48,16911,22800
2023-05-23,4,1,0,67,16911,22800
2023-05-24,4,1,1,35,16911,22800
2023-05-25,4,1,0,90,16911,22800
2023-05-26,4,1,0,90,16911,22800
2023-05-27,4,1,0,62,16911,22800
2023-05-28,4,1,1,143,16911,22800
2023-05-29,4,1,0,112,16911,22800
2023-05-30,4,1,0,94,16911,22800
2023-05-31,4,1,0,74,16911,22800
2023-06-01,4,1,0,36,16911,22800
2023-06-02,4,1,0,104,16911,22800
2023-06-03,4,1,0,85,16911,22800
2023-06-04,4,1,0,162,16911,22800
2023-06-05,4,1,0,128,16911,22800
2023-06-06,4,1,0,132,16911,22800
2023-06-07,4,1,0,95,16911,22800
2023-06-08,4,1,0,101,16911,22800
2023-06-09,4,1,1,119,16911,22800
2023-06-10,4,1,0,116,16911,22800
2023-06-11,4,1,0,119,16911,22800
2023-06-12,4,1,2,94,16911,22800
2023-06-13,4,1,0,48,16911,22800
2023-06-14,4,1,0,49,16911,22800
2023-06-15,4,1,0,39,16911,22800
2023-06-16,4,1,0,43,16911,22800
2023-06-17,4,1,0,103,16911,22800
2023-06-18,4,1,0,85,16911,22800
2023-06-19,4,1,1,98,16911,22800
2023-06-20,4,1,0,62,16911,22800
2023-06-21,4,1,0,52,16910,22800
2023-06-22,4,1,1,172,16910,22800
2023-06-23,4,1,0,148,16910,22800
2023-06-24,4,1,0,114,16910,22800
2023-06-25,4,1,2,165,16910,22800
2023-06-26,4,1,0,56,16910,22800
2023-06-27,4,1,1,215,16910,22800
2023-06-28,4,1,2,53,16910,22800
2023-06-29,4,1,0,37,16910,22800
2023-06-30,4,1,0,27,16910,22800
2023-07-01,4,1,0,36,16910,22800
2023-07-02,4,1,0,19,16910,22800
2023-07-03,4,1,0,49,16910,22800
2023-07-04,4,1,0,28,16910,22800
2023-07-05,4,1,0,93,16910,22800
2023-07-06,4,1,0,64,16910,22800
2023-07-07,4,1,0,49,16910,22800
2023-07-08,4,1,0,42,16910,22800
2023-07-09,4,1,0,77,16910,22800
2023-07-10,4,1,0,55,16910,22800
2023-07-11,4,1,0,51,16910,22800
2023-07-12,4,1,0,58,16911,22800
2023-07-13,4,1,1,151,16911,22800
2023-07-14,4,1,0,162,16911,22800
2023-07-15,4,1,1,141,16911,22800
2023-07-16,4,1,0,129,16911,22800
2023-07-17,4,1,1,177,16911,22800
2023-07-18,4,1,1,156,16911,22800
2023-07-19,4,1,0,62,16911,22800
2023-07-20,4,1,0,181,16911,22800
2023-07-21,4,1,0,217,16911,22800
2023-07-22,4,1,0,202,16911,22800
2023-07-23,4,1,0,179,16911,22800
2023-07-24,4,1,0,327,16911,22800
2023-07-25,4,1,0,264,16911,22800
2023-07-26,4,1,1,193,16911,22800
2023-07-27,4,1,3,183,16911,22800
2023-07-28,4,1,0,42,16911,22800
2023-07-29,4,1,1,35,16911,22800
2023-07-30,4,1,0,52,16911,22800
2023-07-31,4,1,0,47,16911,22800
2023-08-01,4,1,0,49,16911,22800
2023-08-02,4,1,0,75,16911,22800
2023-08-03,4,1,1,62,16911,22800
2023-08-04,4,1,0,52,16911,22800
2023-08-05,4,1,0,46,16911,22800
2023-08-06,4,1,0,87,16911,22800
2023-08-07,4,1,2,41,16910,22800
2023-08-08,4,1,0,33,16910,22800
2023-08-09,4,1,0,33,16910,22800
2023-08-10,4,1,2,108,16910,22800
2023-08-11,4,1,0,46,16911,22800
2023-08-12,4,1,1,152,16911,22800
2023-08-13,4,1,0,59,16910,22800
2023-08-14,4,1,1,63,16910,22800
2023-08-15,4,1,0,73,16910,22800
2023-08-16,4,1,0,37,16910,22800
2023-08-17,4,1,0,69,16910,22800
2023-08-18,4,1,0,71,16910,22800
2023-08-19,4,1,0,191,16910,22800
2023-08-20,4,1,0,256,16910,22800
2023-08-21,4,1,0,366,16910,22800
2023-08-22,4,1,1,247,16910,22800
2023-08-23,4,1,1,240,16910,22800
2023-08-24,4,1,0,218,16910,22800
2023-08-25,4,1,2,154,16910,22800
2023-08-26,4,1,0,216,16910,22800
2023-08-27,4,1,1,55,16910,22800
2023-08-28,4,1,0,49,16910,22800
2023-08-29,4,1,0,27,16910,22800
2023-08-30,4,1,0,55,16910,22800
2023-08-31,4,1,0,57,16910,22800
2023-09-01,4,1,0,26,16910,22800
2023-09-02,4,1,0,53,16910,22800
2023-09-03,4,1,0,274,16910,22800
2023-09-04,4,1,0,274,16910,22800
2023-09-05,4,1,0,227,16910,22800
2023-09-06,4,1,0,216,16910,22800
2023-09-07,4,1,0,136,16910,22800
2023-09-08,4,1,0,147,16910,22800
2023-09-09,4,1,0,112,16910,22800
2023-09-10,4,1,0,139,16910,22800
2023-09-11,4,1,1,186,16910,22800
2023-09-12,4,1,0,122,16910,22800
2023-09-13,4,1,0,142,16910,22800
2023-09-14,4,1,1,160,16910,22800
2023-09-15,4,1,0,163,16910,22800
2023-09-16,4,1,2,140,16910,22800
2023-09-17,4,1,1,179,16910,22800
2023-09-18,4,1,1,166,16910,22800
2023-09-19,4,1,0,219,16910,22800
2023-09-20,4,1,0,168,16910,22800
2023-09-21,4,1,0,71,16910,22800
2023-09-22,4,1,0,64,16910,22800
2023-09-23,4,1,1,40,16910,22800
2023-09-24,4,1,0,48,16910,22800
2023-09-25,4,1,1,43,16910,22800
2023-09-26,4,1,0,58,16911,22800
2023-09-27,4,1,2,162,16911,22800
2023-09-28,4,1,0,51,16911,22800
2023-09-29,4,1,1,40,16911,22800
2023-09-30,4,1,0,35,16911,22800
2023-10-01,4,1,1,61,16911,22800
2023-10-02,4,1,0,54,16911,22800
2023-10-03,4,1,1,71,16911,22800
2023-10-04,4,1,1,75,16911,22800
2023-10-05,4,1,0,246,16910,22800
2023-10-06,4,1,0,170,16910,22800
2023-10-07,4,1,0,195,16910,22800
2023-10-08,4,1,0,249,16910,22800
2023-10-09,4,1,0,338,16910,22800
2023-10-10,4,1,1,81,16910,22800
2023-10-11,4,1,0,42,16910,22800
2023-10-12,4,1,0,59,16910,22800
2023-10-13,4,1,0,43,16910,22800
2023-10-14,4,1,0,40,16910,22800
2023-10-15,4,1,0,29,16910,22800
2023-10-16,4,1,0,51,16910,22800
2023-10-17,4,1,0,50,16910,22800
2023-10-18,4,1,0,72,16910,22800
2023-10-19,4,1,0,53,16910,22800
2023-10-20,4,1,0,68,16910,22800
2023-10-21,4,1,0,68,16910,22800
2023-10-22,4,1,1,68,16910,22800
2023-10-23,4,1,0,79,16910,22800
2023-10-24,4,1,0,104,16910,22800
2023-10-25,4,1,0,83,16911,22800
2023-10-26,4,1,0,125,16911,22800
2023-10-27,4,1,1,133,16911,22800
2023-10-28,4,1,1,150,16911,22800
2023-10-29,4,1,0,176,16911,22800
2023-10-30,4,1,0,157,16911,22800
2023-10-31,4,1,0,207,16911,22800
2023-11-01,4,1,0,225,16911,22800
2023-11-02,4,1,0,271,16911,22800
2023-11-03,4,1,0,222,16911,22800
2023-11-04,4,1,0,224,16911,22800
2023-11-05,4,1,0,227,16911,22800
2023-11-06,4,1,0,258,16911,22800
2023-11-07,4,1,0,175,16911,22800
2023-11-08,4,1,1,214,16911,22800
2023-11-09,4,1,0,184,16911,22800
2023-11-10,4,1,0,181,16911,22800
2023-11-11,4,1,0,220,16911,22800
2023-11-12,4,1,0,228,16911,22800
2023-11-13,4,1,0,128,16911,22800
2023-11-14,4,1,0,133,16911,22800
2023-11-15,4,1,0,125,16911,22800
2023-11-16,4,1,0,177,16911,22800
2023-11-17,4,1,1,142,16911,22800
2023-11-18,4,1,0,125,16911,22800
2023-11-19,4,1,0,180,16911,22800
2023-11-20,4,1,0,125,16911,22800
2023-11-21,4,1,0,135,16911,22800
2023-11-22,4,1,0,190,16911,22800
2023-11-23,4,1,0,170,16911,22800
2023-11-24,4,1,1,220,16911,22800
2023-11-25,4,1,0,189,16911,22800
2023-11-26,4,1,0,298,16911,22800
2023-11-27,4,1,0,204,16911,22800
2023-11-28,4,1,0,217,16911,22800
2023-11-29,4,1,1,179,16911,22800
2023-11-30,4,1,0,136,16911,22800
2023-12-01,4,1,0,59,16911,22800
2023-12-02,4,1,0,51,16911,22800
2023-12-03,4,1,3,127,16911,22800
2023-12-04,4,1,2,122,16911,22800
2023-12-05,4,1,1,197,16911,22800
2023-12-06,4,1,0,190,16911,22800
2023-12-07,4,1,0,126,16911,22800
2023-12-08,4,1,0,117,16911,22800
2023-12-09,4,1,4,109,16911,22800
2023-12-10,4,1,0,47,16911,22800
2023-12-11,4,1,0,59,16911,22800
2023-12-12,4,1,1,41,16911,22800
2023-12-13,4,1,0,56,16911,22800
2023-12-14,4,1,0,166,16911,22800
2023-12-15,4,1,0,124,16911,22800
2023-12-16,4,1,1,136,16911,22800
2023-12-17,4,1,1,87,16911,22800
2023-12-18,4,1,0,52,16910,22800
2023-12-19,4,1,0,144,16910,22800
2023-12-20,4,1,0,138,16911,22800
2023-12-21,4,1,0,188,16911,22800
2023-12-22,4,1,0,147,16911,22800
2023-12-23,4,1,0,115,16911,22800
2023-12-24,4,1,0,154,16911,22800
2023-12-25,4,1,0,194,16911,22800
2023-12-26,4,1,0,177,16911,22800
2023-12-27,4,1,0,113,16911,22800
2023-12-28,4,1,0,119,16911,22800
2023-12-29,4,1,0,104,16911,22800
2023-12-30,4,1,0,67,16911,22800
2023-12-31,4,1,0,17,16911,22800
2024-01-01,4,1,0,54,16911,22800
2024-01-02,4,1,0,103,16911,22800
2024-01-03,4,1,0,127,16911,22800
2024-01-04,4,1,0,131,16911,22800
2024-01-05,4,1,1,126,16911,22800
2024-01-06,4,1,0,93,16911,22800
2024-01-07,4,1,0,117,16911,22800
2024-01-08,4,1,0,117,16911,22800
2024-01-09,4,1,0,120,16911,22800
2024-01-10,4,1,0,124,16911,22800
2024-01-11,4,1,0,97,16911,22800
2024-01-12,4,1,1,92,16911,22800
2024-01-13,4,1,0,104,16911,22800
2024-01-14,4,1,1,101,16911,22800
2024-01-15,4,1,0,45,16911,22800
2024-01-16,4,1,0,31,16911,22800
2024-01-17,4,1,0,49,16911,22800
2024-01-18,4,1,0,46,16911,22800
2024-01-19,4,1,0,61,16911,22800
2024-01-20,4,1,0,38,16911,22800
2024-01-21,4,1,0,75,16911,22800
2024-01-22,4,1,0,45,16911,22800
2024-01-23,4,1,1,61,16911,22800
2024-01-24,4,1,0,51,16911,22800
2024-01-25,4,1,1,62,16911,22800
2024-01-26,4,1,0,60,16911,22800
2024-01-27,4,1,0,50,16911,22800
2024-01-28,4,1,1,47,16911,22800
2024-01-29,4,1,0,81,16911,22800
2024-01-30,4,1,1,55,16910,22800
2024-01-31,4,1,0,43,16910,22800
2024-02-01,4,1,0,43,16910,22800
2024-02-02,4,1,0,43,16910,22800
2024-02-03,4,1,0,46,16910,22800
2024-02-04,4,1,0,65,16910,22800
2024-02-05,4,1,0,53,16911,22800
2024-02-06,4,1,0,134,16911,22800
2024-02-07,4,1,0,131,16911,22800
2024-02-08,4,1,1,143,16911,22800
2024-02-09,4,1,0,122,16911,22800
2024-02-10,4,1,1,122,16911,22800
2024-02-11,4,1,0,89,16911,22800
2024-02-12,4,1,0,53,16911,22800
2024-02-13,4,1,1,56,16911,22800
2024-02-14,4,1,0,51,16911,22800
2024-02-15,4,1,0,60,16911,22800
2024-02-16,4,1,0,45,16911,22800
2024-02-17,4,1,0,47,16911,22800
2024-02-18,4,1,0,66,16911,22800
2024-02-19,4,1,0,99,16911,22800
2024-02-20,4,1,1,145,16911,22800
2024-02-21,4,1,0,147,16911,22800
2024-02-22,4,1,0,110,16911,22800
2024-02-23,4,1,0,90,16911,22800
2024-02-24,4,1,0,185,16911,22800
2024-02-25,4,1,0,180,16911,22800
2022-02-24,5,3,0,0,0,0
2022-02-25,5,3,0,0,0,0
2022-02-26,5,3,0,0,0,0
2022-02-27,5,3,0,0,0,0
2022-02-28,5,3,0,0,0,0
2022-03-01,5,3,0,0,0,0
2022-03-02,5,3,0,0,0,0
2022-03-03,5,3,0,0,0,0
2022-03-04,5,3,0,0,0,0
2022-03-05,5,3,0,0,0,0
2022-03-06,5,3,0,0,0,0
2022-03-07,5,3,0,0,0,0
2022-03-08,5,3,0,0,0,0
2022-03-09,5,3,0,0,0,0
2022-03-10,5,3,0,0,0,0
2022-03-11,5,3,0,0,0,0
2022-03-12,5,3,0,0,0,0
2022-03-13,5,3,0,0,0,0
2022-03-14,5,3,0,0,0,0
2022-03-15,5,3,0,0,0,0
2022-03-16,5,3,0,0,0,0
2022-03-17,5,3,0,0,0,0
2022-03-18,5,3,0,0,0,0
2022-03-19,5,3,0,0,0,0
2022-03-20,5,3,0,0,0,0
2022-03-21,5,3,0,0,0,0
2022-03-22,5,3,0,0,0,0
2022-03-23,5,3,0,0,0,0
2022-03-24,5,3,0,0,0,0
2022-03-25,5,3,0,0,0,0
2022-03-26,5,3,0,0,0,0
2022-03-27,5,3,0,0,0,0
2022-03-28,5,3,0,0,0,0
2022-03-29,5,3,0,0,0,0
2022-03-30,5,3,0,0,0,0
2022-03-31,5,3,0,0,0,0
2022-04-01,5,3,0,0,0,0
2022-04-02,5,3,0,0,0,0
2022-04-03,5,3,0,0,0,0
2022-04-04,5,3,0,0,0,0
2022-04-05,5,3,0,0,0,0
2022-04-06,5,3,0,0,0,0
2022-04-07,5,3,0,0,0,0
2022-04-08,5,3,0,0,0,0
2022-04-09,5,3,0,0,0,0
2022-04-10,5,3,0,0,0,0
2022-04-11,5,3,0,0,0,0
2022-04-12,5,3,0,0,0,0
2022-04-13,5,3,0,0,0,0
2022-04-14,5,3,0,0,0,0
2022-04-15,5,3,0,0,0,0
2022-04-16,5,3,0,0,0,0
2022-04-17,5,3,0,0,0,0
2022-04-18,5,3,0,0,0,0
2022-04-19,5,3,0,0,0,0
2022-04-20,5,3,0,0,0,0
2022-04-21,5,3,0,0,0,0
2022-04-22,5,3,0,0,0,0
2022-04-23,5,3,0,0,0,0
2022-04-24,5,3,0,0,0,0
2022-04-25,5,3,0,0,0,0
2022-04-26,5,3,0,0,0,0
2022-04-27,5,3,0,0,0,0
2022-04-28,5,3,0,0,0,0
2022-04-29,5,3,0,0,0,0
2022-04-30,5,3,0,0,0,0
2022-05-01,5,3,0,0,0,0
2022-05-02,5,3,0,0,0,0
2022-05-03,5,3,0,0,0,0
2022-05-04,5,3,0,0,0,0
2022-05-05,5,3,0,0,0,0
2022-05-06,5,3,0,0,0,0
2022-05-07,5,3,0,0,0,0
2022-05-08,5,3,0,0,0,0
2022-05-09,5,3,0,0,0,0
2022-05-10,5,3,0,0,0,0
2022-05-11,5,3,0,0,0,0
2022-05-12,5,3,0,0,0,0
2022-05-13,5,3,0,0,0,0
2022-05-14,5,3,0,0,0,0
2022-05-15,5,3,0,0,0,0
2022-05-16,5,3,0,0,0,0
2022-05-17,5,3,0,0,0,0
2022-05-18,5,3,0,0,0,0
2022-05-19,5,3,0,0,0,0
2022-05-20,5,3,0,0,0,0
2022-05-21,5,3,0,0,0,0
2022-05-22,5,3,0,0,0,0
2022-05-23,5,3,0,0,0,0
2022-05-24,5,3,0,0,0,0
2022-05-25,5,3,0,0,0,0
2022-05-26,5,3,0,0,0,0
2022-05-27,5,3,0,0,0,0
2022-05-28,5,3,0,0,0,0
2022-05-29,5,3,0,0,0,0
2022-05-30,5,3,0,0,0,0
2022-05-31,5,3,0,0,0,0
2022-06-01,5,3,0,0,0,0
2022-06-02,5,3,0,0,0,0
2022-06-03,5,3,0,0,0,0
2022-06-04,5,3,0,0,0,0
2022-06-05,5,3,0,0,0,0
2022-06-06,5,3,0,0,0,0
2022-06-07,5,3,0,0,0,0
2022-06-08,5,3,0,0,0,0
2022-06-09,5,3,0,0,0,0
2022-06-10,5,3,0,0,0,0
2022-06-11,5,3,0,0,0,0
2022-06-12,5,3,0,0,0,0
2022-06-13,5,3,0,0,0,0
2022-06-14,5,3,0,0,0,0
2022-06-15,5,3,0,0,0,0
2022-06-16,5,3,0,0,0,0
2022-06-17,5,3,0,0,0,0
2022-06-18,5,3,0,0,0,0
2022-06-19,5,3,0,0,0,0
2022-06-20,5,3,0,0,0,0
2022-06-21,5,3,0,0,0,0
2022-06-22,5,3,0,0,0,0
2022-06-23,5,3,0,0,0,0
2022-06-24,5,3,0,0,0,0
2022-06-25,5,3,0,0,0,0
2022-06-26,5,3,0,0,0,0
2022-06-27,5,3,0,0,0,0
2022-06-28,5,3,0,0,0,0
2022-06-29,5,3,0,0,0,0
2022-06-30,5,3,0,0,0,0
2022-07-01,5,3,0,0,0,0
2022-07-02,5,3,0,0,0,0
2022-07-03,5,3,0,0,0,0
2022-07-04,5,3,0,0,0,0
2022-07-05,5,3,0,0,0,0
2022-07-06,5,3,0,0,0,0
2022-07-07,5,3,0,0,0,0
2022-07-08,5,3,0,0,0,0
2022-07-09,5,3,0,0,0,0
2022-07-10,5,3,0,0,0,0
2022-07-11,5,3,0,0,0,0
2022-07-12,5,3,0,0,0,0
2022-07-13,5,3,0,0,0,0
2022-07-14,5,3,0,0,0,0
2022-07-15,5,3,0,0,0,0
2022-07-16,5,3,0,0,0,0
2022-07-17,5,3,0,0,0,0
2022-07-18,5,3,0,0,0,0
2022-07-19,5,3,0,0,0,0
2022-07-20,5,3,0,0,0,0
2022-07-21,5,3,0,0,0,0
2022-07-22,5,3,0,0,0,0
2022-07-23,5,3,0,0,0,0
2022-07-24,5,3,0,0,0,0
2022-07-25,5,3,0,0,0,0
2022-07-26,5,3,0,0,0,0
2022-07-27,5,3,0,0,0,0
2022-07-28,5,3,0,0,0,0
2022-07-29,5,3,0,0,0,0
2022-07-30,5,3,0,0,0,0
2022-07-31,5,3,0,0,0,0
2022-08-01,5,3,0,0,0,0
2022-08-02,5,3,0,0,0,0
2022-08-03,5,3,0,0,0,0
2022-08-04,5,3,0,0,0,0
2022-08-05,5,3,0,0,0,0
2022-08-06,5,3,0,0,0,0
2022-08-07,5,3,0,0,0,0
2022-08-08,5,3,0,0,0,0
2022-08-09,5,3,0,0,0,0
2022-08-10,5,3,0,0,0,0
2022-08-11,5,3,0,0,0,0
2022-08-12,5,3,0,0,0,0
2022-08-13,5,3,0,0,0,0
2022-08-14,5,3,0,0,0,0
2022-08-15,5,3,0,0,0,0
2022-08-16,5,3,0,0,0,0
2022-08-17,5,3,0,0,0,0
2022-08-18,5,3,0,0,0,0
2022-08-19,5,3,0,0,0,0
2022-08-20,5,3,0,0,0,0
2022-08-21,5,3,0,0,0,0
2022-08-22,5,3,0,0,0,0
2022-08-23,5,3,0,0,0,0
2022-08-24,5,3,0,0,0,0
2022-08-25,5,3,0,0,0,0
2022-08-26,5,3,0,0,0,0
2022-08-27,5,3,0,0,0,0
2022-08-28,5,3,0,0,0,0
2022-08-29,5,3,0,0,0,0
2022-08-30,5,3,0,0,0,0
2022-08-31,5,3,0,0,0,0
2022-09-01,5,3,0,0,0,0
2022-09-02,5,3,0,0,0,0
2022-09-03,5,3,0,0,0,0
2022-09-04,5,3,0,0,0,0
2022-09-05,5,3,0,0,0,0
2022-09-06,5,3,0,0,0,0
2022-09-07,5,3,0,0,0,0
2022-09-08,5,3,0,0,0,0
2022-09-09,5,3,0,0,0,0
2022-09-10,5,3,0,0,0,0
2022-09-11,5,3,0,0,0,0
2022-09-12,5,3,0,0,0,0
2022-09-13,5,3,0,0,0,0
2022-09-14,5,3,0,0,0,0
2022-09-15,5,3,0,0,0,0
2022-09-16,5,3,0,0,0,0
2022-09-17,5,3,0,0,0,0
2022-09-18,5,3,0,0,0,0
2022-09-19,5,3,0,0,0,0
2022-09-20,5,3,0,0,0,0
2022-09-21,5,3,0,0,0,0
2022-09-22,5,3,0,0,0,0
2022-09-23,5,3,0,0,0,0
2022-09-24,5,3,0,0,0,0
2022-09-25,5,3,0,0,0,0
2022-09-26,5,3,0,0,0,0
2022-09-27,5,3,0,0,0,0
2022-09-28,5,3,0,0,0,0
2022-09-29,5,3,0,0,0,0
2022-09-30,5,3,0,0,0,0
2022-10-01,5,3,0,0,0,0
2022-10-02,5,3,0,0,0,0
2022-10-03,5,3,0,0,0,0
2022-10-04,5,3,0,0,0,0
2022-10-05,5,3,0,0,0,0
2022-10-06,5,3,0,0,0,0
2022-10-07,5,3,0,0,0,0
2022-10-08,5,3,0,0,0,0
2022-10-09,5,3,0,0,0,0
2022-10-10,5,3,0,0,0,0
2022-10-11,5,3,0,0,0,0
2022-10-12,5,3,0,0,0,0
2022-10-13,5,3,0,0,0,0
2022-10-14,5,3,0,0,0,0
2022-10-15,5,3,0,0,0,0
2022-10-16,5,3,0,0,0,0
2022-10-17,5,3,0,0,0,0
2022-10-18,5,3,0,0,0,0
2022-10-19,5,3,0,0,0,0
2022-10-20,5,3,0,0,0,0
2022-10-21,5,3,0,0,0,0
2022-10-22,5,3,0,0,0,0
2022-10-23,5,3,0,0,0,0
2022-10-24,5,3,0,0,0,0
2022-10-25,5,3,0,0,0,0
2022-10-26,5,3,0,0,0,0
2022-10-27,5,3,0,0,0,0
2022-10-28,5,3,0,0,0,0
2022-10-29,5,3,0,0,0,0
2022-10-30,5,3,0,0,0,0
2022-10-31,5,3,0,0,0,0
2022-11-01,5,3,0,0,0,0
2022-11-02,5,3,0,0,0,0
2022-11-03,5,3,0,0,0,0
2022-11-04,5,3,0,0,0,0
2022-11-05,5,3,0,0,0,0
2022-11-06,5,3,0,0,0,0
2022-11-07,5,3,0,0,0,0
2022-11-08,5,3,0,0,0,0
2022-11-09,5,3,0,0,0,0
2022-11-10,5,3,0,0,0,0
2022-11-11,5,3,0,0,0,0
2022-11-12,5,3,0,0,0,0
2022-11-13,5,3,0,0,0,0
2022-11-14,5,3,0,0,0,0
2022-11-15,5,3,0,0,0,0
2022-11-16,5,3,0,0,0,0
2022-11-17,5,3,0,0,0,0
2022-11-18,5,3,0,0,0,0
2022-11-19,5,3,0,0,0,0
2022-11-20,5,3,0,0,0,0
2022-11-21,5,3,0,0,0,0
2022-11-22,5,3,0,0,0,0
2022-11-23,5,3,0,0,0,0
2022-11-24,5,3,0,0,0,0
2022-11-25,5,3,0,0,0,0
2022-11-26,5,3,0,0,0,0
2022-11-27,5,3,0,0,0,0
2022-11-28,5,3,0,0,0,0
2022-11-29,5,3,0,0,0,0
2022-11-30,5,3,0,0,0,0
2022-12-01,5,3,0,0,0,0
2022-12-02,5,3,0,0,0,0
2022-12-03,5,3,0,0,0,0
2022-12-04,5,3,0,0,0,0
2022-12-05,5,3,0,0,0,0
2022-12-06,5,3,0,0,0,0
2022-12-07,5,3,0,0,0,0
2022-12-08,5,3,0,0,0,0
2022-12-09,5,3,0,0,0,0
2022-12-10,5,3,0,0,0,0
2022-12-11,5,3,0,0,0,0
2022-12-12,5,3,0,0,0,0
2022-12-13,5,3,0,0,0,0
2022-12-14,5,3,0,0,0,0
2022-12-15,5,3,0,0,0,0
2022-12-16,5,3,0,0,0,0
2022-12-17,5,3,0,0,0,0
2022-12-18,5,3,0,0,0,0
2022-12-19,5,3,0,0,0,0
2022-12-20,5,3,0,0,0,0
2022-12-21,5,3,0,0,0,0
2022-12-22,5,3,0,0,0,0
2022-12-23,5,3,0,0,0,0
2022-12-24,5,3,0,0,0,0
2022-12-25,5,3,0,0,0,0
2022-12-26,5,3,0,0,0,0
